entry_index,negative_affect,positive_affect,negative_volatility,positive_volatility
3057,0.002564102564102564,0.014957264957264958,0.00015592259541417788,0.0003126778579431222
3073,0.007518796992481203,0.03383458646616541,0.00015123356928685807,0.0003046395525459583
3088,0.05,0.08333333333333333,0.00022427592227148327,0.0005055334182572053
3109,0.00726072607260726,0.0143014301430143,0.00021745610719190982,0.0004810215021474977
3136,0.0022222222222222222,0.011111111111111112,0.00021472407592150138,0.00045936888845605903
3149,0.025,0.020833333333333332,0.0002121685486908101,0.0004276792290126815
3164,0.0073059360730593605,0.0243531202435312,0.00020399683557341755,0.00035455291118424075
3174,0.0,0.0,0.00021367813364082478,0.0003730702510701882
3180,0.008053691275167784,0.042505592841163314,0.0002144384111164217,0.0003907271333589669
3189,0.00202020202020202,0.011784511784511785,0.00021613166938790724,0.00039776426141763287
3204,0.0,0.02040816326530612,0.00022425309317075006,0.00039099568250132536
3227,0.0,0.01204819277108434,0.00022815205236171449,0.0003908574729458307
3230,0.007352941176470588,0.0196078431372549,0.00022159478857071278,0.00037921720672842577
3234,0.0,0.0,0.00022732110977787004,0.00040287884030370435
3250,0.008658008658008658,0.020202020202020204,0.00022063208792866054,0.0003788447918964287
3275,0.0,0.020202020202020204,0.0002268010606864523,0.0003674300446914397
3289,0.0,0.0,0.0002021281489371648,0.000351592757313593
3303,0.0,0.0,0.00020633278857516395,0.0003691058358857963
3322,0.004166666666666667,0.032407407407407406,0.00020331763392791792,0.0003754863392850501
3329,0.0026239067055393588,0.02089407191448008,0.00013755345580944558,0.0003553184740493298
3341,0.009580838323353293,0.01996007984031936,0.00013693280117860695,0.00035384101214666646
3353,0.0,0.0,0.00013941861707748808,0.0003631942559320222
3373,0.011940298507462687,0.05970149253731343,3.842265270982306e-05,0.00023033207339786968
3384,0.0125,0.047619047619047616,4.114713543299165e-05,0.00027456131197908427
3391,0.011764705882352941,0.04248366013071895,4.283833110818254e-05,0.0002971203922182738
3396,0.0,0.07291666666666667,2.289980417243035e-05,0.00043320805014147027
3401,0.022222222222222223,0.044444444444444446,3.874688577926782e-05,0.00045550266236334954
3410,0.0,0.027777777777777776,3.874688577926782e-05,0.0004228570006857369
3414,0.008333333333333333,0.004629629629629629,3.883938393012512e-05,0.00042777545091464083
3418,0.0,0.0,3.968947433186346e-05,0.00044969152028508574
3424,0.0,0.03333333333333333,3.968947433186346e-05,0.0004541574973875952
3436,0.0,0.0,3.968947433186346e-05,0.00047646071003928404
3446,0.001226993865030675,0.006134969325153374,4.0020939584659134e-05,0.0004907855611165301
3471,0.013793103448275862,0.020114942528735632,4.278083131566827e-05,0.00046308890852954555
3478,0.0036585365853658543,0.0233739837398374,4.228469657798269e-05,0.0004624437060054814
3500,0.004651162790697674,0.031007751937984496,4.087405865808122e-05,0.00046418976031605127
3506,0.0,0.010416666666666666,4.0874058658081216e-05,0.0004429265516812093
3510,0.002150537634408602,0.003584229390681004,3.990029905645791e-05,0.00043418922388856554
3515,0.0,0.0,4.132271804691206e-05,0.0004615687716416586
3518,0.003278688524590164,0.01912568306010929,4.116506354750296e-05,0.00046219525599970813
3520,0.0,0.0,4.1392059764175325e-05,0.0004891984622508969
3545,0.0025,0.034374999999999996,4.044772314846822e-05,0.00046746952200962875
3553,0.013793103448275862,0.0,4.199226068796401e-05,0.00042164818882700785
3572,0.0,0.031746031746031744,3.9927944091553035e-05,0.00038988131202362316
3589,0.0,0.0,3.7689119074206114e-05,0.0003808001700743263
3604,0.0,0.04545454545454545,3.7689119074206114e-05,0.0002601891250406203
3617,0.0,0.03809523809523809,1.9241674456529726e-05,0.0002437128530427423
3624,0.02608695652173913,0.0,4.593832809404145e-05,0.00024919576474143496
3634,0.04444444444444444,0.1111111111111111,0.00012771095205480992,0.0006990938451617703
3643,0.0,0.018518518518518517,0.00012771095205480992,0.0006764868704577252
3651,0.025,0.032051282051282055,0.00014375259320443778,0.0006749477667156252
3662,0.002898550724637681,0.016908212560386476,0.000142027996783709,0.0006514113626968664
3675,0.0,0.0,0.00014287138485219233,0.0006636038389084316
3696,0.0044444444444444444,0.05925925925925926,0.00014066732904843536,0.0007332985771643406
3707,0.013333333333333332,0.016666666666666666,0.00014230567316809054,0.0007358144335856829
3727,0.01388888888888889,0.009259259259259259,0.00014416296330778468,0.0007420843910394147
3744,0.00625,0.041666666666666664,0.00014112204396683853,0.000751728573521911
3753,0.0,0.0,0.00014265558446263337,0.0007600324274218847
3766,0.0024691358024691358,0.043209876543209874,0.00014093418588944433,0.0007455358214758136
3777,0.0125,0.0,0.00014068126392211455,0.0007774080353387408
3795,0.0,0.0392156862745098,0.00014068126392211455,0.000751448768398734
3809,0.0035714285714285713,0.023809523809523808,0.00014007545403764277,0.0007486911445258885
3822,0.014285714285714285,0.0,0.00014036547629779706,0.0007486911445258885
3832,0.0,0.03333333333333333,0.00014036547629779706,0.0007497189483854022
3841,0.018685121107266438,0.03114186851211072,0.00014118523715939658,0.0007115764814641469
3853,0.0057553956834532375,0.02158273381294964,0.00013715095441402557,0.0006961719196973415
3859,0.0,0.0,0.00013715095441402557,0.0007234058518224595
3876,0.0,0.0,0.0001261258336354753,0.0007234058518224595
3894,0.0,0.0228310502283105,5.6151515651712476e-05,0.00031182207038773976
3921,0.0,0.0,5.6151515651712476e-05,0.0003327781613284359
3946,0.015625,0.010416666666666666,4.1948119903766886e-05,0.0003277041180206305
3971,0.0,0.028182701652089404,4.3218481921050495e-05,0.00033221219839131734
4006,0.0,0.0091324200913242,4.3218481921050495e-05,0.0003180897613897804
4021,0.0,0.0,4.4718874797081644e-05,0.000245570616143358
4032,0.0014084507042253522,0.02347417840375587,4.17680146388244e-05,0.00024799108933121656
4052,0.0015384615384615385,0.020512820512820513,3.747724328038454e-05,0.0002453161801209783
4084,0.0007246376811594203,0.024154589371980676,3.7755827678287974e-05,0.00021596418068266845
4105,0.0,0.018518518518518517,3.7755827678287974e-05,0.00020084999712646382
4124,0.004375,0.004166666666666667,3.7664798393699023e-05,0.00017130639695232388
4138,0.0016759776536312849,0.025139664804469275,3.3750912914664485e-05,0.0001618266339427837
4163,0.01886792452830189,0.02672955974842767,4.483334546615681e-05,0.0001401347425684301
4185,0.003991130820399114,0.016260162601626018,4.480883183084047e-05,0.00013690261275740102
4220,0.004472843450479233,0.006389776357827476,3.9357048762056184e-05,0.00012833109570592333
4247,0.00196078431372549,0.03159041394335512,3.875341107178802e-05,0.00012532096181137916
4280,0.0018518518518518517,0.018518518518518517,2.681900973794993e-05,0.00011318316210485358
4310,0.0,0.0,2.687401325326775e-05,0.00012238214773870466
4327,0.0,0.0,2.687401325326775e-05,0.00012238214773870466
4348,0.0,0.0,2.687401325326775e-05,0.00012238214773870466
4381,0.0,0.02185792349726776,2.687401325326775e-05,0.00012155571426670893
4403,0.0,0.0,2.687401325326775e-05,0.00012155571426670893
4420,0.0,0.034013605442176874,1.8027760172859466e-05,0.00013986938170353264
4442,0.008974358974358975,0.021367521367521364,2.012442302035761e-05,0.00013304457765957013
4493,0.007954545454545454,0.019886363636363636,2.1201500305711155e-05,0.00013208150686764991
4529,0.00816326530612245,0.021258503401360544,2.2050267370674575e-05,0.00011970407880213221
4567,0.015384615384615385,0.0,2.903712468318674e-05,0.00013049724825521105
4592,0.0,0.024691358024691357,2.9553574487266142e-05,0.0001335671077854417
4619,0.01,0.0,3.0735536847991486e-05,0.00014131182651096606
4638,0.005128205128205128,0.025641025641025644,2.968413741425107e-05,0.00014684660052151474
4665,0.00245398773006135,0.00408997955010225,2.9922243037328997e-05,0.00014693334021231443
4718,0.007294117647058823,0.01607843137254902,2.9804332839130986e-05,0.00014124492668606174
4752,0.007388535031847135,0.02887473460721868,1.942414565244766e-05,0.0001442549142587111
4780,0.0,0.024999999999999998,2.0329740954844015e-05,0.0001496696294301757
4795,0.004210526315789474,0.021052631578947368,2.0321543204812444e-05,0.0001471873235225856
4833,0.001176470588235294,0.020261437908496733,2.052381394683857e-05,0.000134650201874091
4870,0.007612456747404845,0.010380622837370242,2.0881041309282067e-05,0.0001350584532516451
4894,0.0028571428571428576,0.014285714285714285,1.999986496093038e-05,0.0001231231259470732
4924,0.011382113821138212,0.026196928635953024,2.1169937523600304e-05,0.00011486846944458512
4951,0.002150537634408602,0.007168458781362008,2.026953872949002e-05,0.0001048010699590609
4983,0.0012048192771084338,0.06224899598393574,1.969449056532766e-05,0.00020657985877900182
4996,0.0,0.034482758620689655,1.969449056532766e-05,0.00019661432227115476
5000,0.007407407407407407,0.019400352733686066,1.840929261103245e-05,0.00018704132375188174
5012,0.009900990099009901,0.03135313531353135,1.878749012978632e-05,0.00019334003569797324
5036,0.004375,0.016666666666666666,1.853474613364832e-05,0.00019410617583330358
5067,0.011506849315068493,0.03744292237442923,2.0064685059612885e-05,0.000208569110319017
5097,0.0,0.018518518518518517,1.600762541961611e-05,0.00018426207045640062
5116,0.01818181818181818,0.030303030303030304,2.3345243900705748e-05,0.0001873131477115001
5142,0.013333333333333332,0.06666666666666667,2.540551914430158e-05,0.0002518348977536427
5165,0.005454545454545454,0.009090909090909092,2.5385079976554088e-05,0.00026581701170502243
5193,0.003063457330415755,0.014587892049598832,2.5182925532046132e-05,0.00024824499047062913
5233,0.005825242718446602,0.01779935275080906,2.507911534707015e-05,0.00024668580465482987
5274,0.0,0.03333333333333333,2.6613271860758424e-05,0.00024922180047227705
5306,0.0047619047619047615,0.03968253968253968,2.4999121087746454e-05,0.0002587456529082998
5335,0.0,0.008771929824561403,2.6554668778104083e-05,0.0002733879273536124
5356,0.0,0.0392156862745098,2.7160496322072614e-05,0.00028003707282066585
5386,0.008,0.02,2.7256185191381718e-05,0.0002679571665682439
5404,0.00903225806451613,0.008602150537634409,2.746423097902052e-05,0.0002773947349941215
5437,0.009154929577464789,0.035211267605633804,2.6398655206310174e-05,0.00028062293890660287
5449,0.0125,0.020833333333333332,2.7922616372446184e-05,0.00026067502096929654
5462,0.0,0.024193548387096777,2.8626813919125962e-05,0.000196733511660831
5479,0.007100591715976332,0.007889546351084813,2.656980557497813e-05,0.00020920941462439406
5490,0.0,0.0,2.8590099929057253e-05,0.0002394187329111533
5499,0.2571428571428571,0.14285714285714285,0.0031836912157376944,0.000947286284235015
5508,0.004046242774566474,0.02023121387283237,0.0031841844484402472,0.0009430750549082851
5516,0.012444444444444444,0.008888888888888889,0.003183542640441772,0.0009607538871541515
5524,0.00375,0.0375,0.0031769423123068972,0.0009591571943148951
5538,0.0,0.0136986301369863,0.0031944430333204093,0.0009711595213190171
5553,0.004968944099378881,0.004140786749482401,0.0032018567365680118,0.000915122036707587
5570,0.014814814814814814,0.04938271604938271,0.003194504887884731,0.0009274348303958332
5588,0.014559386973180077,0.0280970625798212,0.003183243402042335,0.00091842456932334
5609,0.009523809523809525,0.060317460317460325,0.0031790297537844536,0.0009630864729222215
5645,0.007142857142857143,0.0,0.003167603323670327,0.0010074456372698927
5675,0.0,0.009009009009009009,0.0031758475101624512,0.0010183043336968246
5683,0.0125,0.01736111111111111,0.003159042830144434,0.0010055650157904628
5689,0.0,0.023121387283236993,0.003159042830144434,0.0009984506299426724
5706,0.0,0.021645021645021644,0.0031717872990401756,0.0009974488329778028
5726,0.00410958904109589,0.0167427701674277,0.003178129803922063,0.0009852978279418726
5741,0.0,0.0,0.0031915071656230705,0.0010170625771052893
5745,0.010596026490066225,0.023178807947019864,0.0031928368534839976,0.0010162359707056113
5762,0.004926108374384236,0.019704433497536946,0.003184646510351864,0.0010178197003630405
